Symbols	EntrezID	EnsemblID	Series1_NHBE_Mock_1	Series1_NHBE_Mock_2	Series1_NHBE_Mock_3	Series1_NHBE_SARS.CoV.2_1	Series1_NHBE_SARS.CoV.2_2	Series1_NHBE_SARS.CoV.2_3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Tag
DCTN6	10671	ENSG00000104671	718	557	904	472	512	1544	719,380219798812	-0,140805408436332	0,121436760786386	-1,15949575338243	0,246254166516421	0,694388910051609	DCTN6	NC
DCTPP1	79077	ENSG00000179958	256	207	354	248	224	664	298,453670987809	0,164656955247429	0,144958322989452	1,13589169529376	0,2560018943802	0,702433199364821	DCTPP1	NC
DCUN1D1	54165	ENSG00000043093	566	513	867	334	392	1259	594,999783123676	-0,344202954829068	0,128243373816099	-2,68398237341022	0,00727509417547073	0,129494517541725	DCUN1D1	NC
DCUN1D2	55208	ENSG00000150401	128	119	124	82	102	351	135,350717903023	0,0721772942740155	0,230670447342885	0,312902216584018	0,754354953493594	0,941730220218928	DCUN1D2	NC
DCUN1D3	123879	ENSG00000188215	121	96	191	133	115	285	147,153150378251	0,152009981399176	0,200751956653543	0,757202987871818	0,448928260441842	0,828073853093601	DCUN1D3	NC
DCUN1D4	23142	ENSG00000109184	262	251	529	214	237	695	329,631136417581	-0,165100364219727	0,156549743037397	-1,05461919653415	0,291599520624648	0,737524036940393	DCUN1D4	NC
DCUN1D5	84259	ENSG00000137692	600	541	1057	527	480	1410	707,386232335624	-0,147390851631248	0,119599437515224	-1,23237077609572	0,217810612333554	0,674878616428442	DCUN1D5	NC
DCXR	51181	ENSG00000169738	170	164	200	143	130	480	193,090307514505	0,085507751345746	0,184102404430143	0,464457548017476	0,642319967713763	0,906302919149193	DCXR	NC
DDA1	79016	ENSG00000130311	763	739	1033	840	645	2083	937,756802362195	0,167415789634642	0,119646285922522	1,39925605165089	0,161736213504267	0,604664882716143	DDA1	NC
DDAH1	23576	ENSG00000153904	97	67	137	78	75	252	105,271156311063	0,0817693812653161	0,223641771744512	0,365626602881367	0,714643721379994	0,925637775501518	DDAH1	NC
DDAH2	23564	ENSG00000213722	150	126	196	173	125	367	177,419991333255	0,215246898562767	0,189040422710078	1,1386289528821	0,254857947160135	0,702313445326453	DDAH2	NC
DDB1	1642	ENSG00000167986	3944	3377	5743	3560	3565	10294	4648,25154373319	0,0996072347725116	0,0835619571960441	1,19201653617116	0,233254761403612	0,689250584374169	DDB1	NC
DDB2	1643	ENSG00000134574	501	410	596	339	369	989	499,87513704911	-0,155740975409106	0,132226793252039	-1,17783220464438	0,238863507007126	0,690178409472006	DDB2	NC
DDHD1	80821	ENSG00000100523	203	193	356	157	143	467	231,263350709041	-0,295136790105422	0,160403707260276	-1,83996239953808	0,0657737577694118	0,426114318948976	DDHD1	NC
DDHD2	23259	ENSG00000085788	774	687	1133	596	668	1996	886,099845748104	-0,0176391489629552	0,109123382466511	-0,161644081811417	0,871586141507339	0,970751714142851	DDHD2	NC
DDI2	84301	ENSG00000197312	92	71	140	75	57	274	102,454934161541	0,00688419129993878	0,241940329471351	0,0284540874809132	0,97729998606989	0,994052575548072	DDI2	NC
DDIT3	1649	ENSG00000175197	173	171	299	128	153	443	207,165721238214	-0,160311656113165	0,169120326175983	-0,947914776053287	0,343172842052851	0,777461948459049	DDIT3	NC
DDIT4	54541	ENSG00000168209	6774	6835	10775	6220	5297	14901	7941,12179745474	-0,161143773203677	0,0941254795610455	-1,71201011623178	0,0868948041911429	0,477543273422419	DDIT4	NC
DDOST	1650	ENSG00000244038	3758	3581	4969	3395	3220	8910	4330,2532849777	0,0222307333388894	0,0933066094652244	0,238254647407104	0,811683594672358	0,95595850861964	DDOST	NC
DDR1	780	ENSG00000204580	9450	9263	12781	10682	9261	27474	12117,6438051848	0,269748545070336	0,0931226475187595	2,89670184705601	0,00377107963037246	0,0855229533564809	DDR1	NC
DDRGK1	65992	ENSG00000198171	1067	1037	1482	1115	957	2851	1311,44407532204	0,141561002775154	0,104034073267067	1,3607176795986	0,173602925303934	0,620132206542997	DDRGK1	NC
DDT	1652	ENSG00000099977	362	363	557	284	304	1013	432,173674410078	-0,0561959576497047	0,133969413058898	-0,419468566492853	0,674873722654113	0,915636416900331	DDT	NC
DDTL	100037417	ENSG00000099974	16	9	19	8	9	37	14,2520080885224	-0,132536487355299	0,561109456731967	-0,236204337255734	0,813274114090717	0,956035542388679	DDTL	NC
DDX1	1653	ENSG00000079785	1636	1385	2568	1300	1538	4375	1931,31994258894	0,0415366524266604	0,105962006081539	0,391995715848354	0,695061379267439	0,920061844967204	DDX1	NC
DDX10	1662	ENSG00000178105	643	526	918	541	573	1674	739,245977188406	0,0896201147981042	0,112258348668379	0,798338082300229	0,424674324140499	0,818723661254943	DDX10	NC
DDX11	1663	ENSG00000013573	150	117	205	145	116	381	169,487469867469	0,121951997430513	0,182307660838366	0,668935122472094	0,503536864314449	0,856748228787469	DDX11	NC
DDX11L2	84771	ENSG00000223972	8	17	16	13	16	59	18,3773784482512	0,655671812915357	0,515922202564195	1,27087341784593	0,203773684534879	0,654845369297163	DDX11L2	NC
DDX12P	440081	NA	27	19	32	17	14	49	24,3149029595972	-0,315805404959794	0,42680743326159	-0,739924800621354	0,459345624970396	0,832918375416405	DDX12P	NC
DDX17	10521	ENSG00000100201	4560	4366	7166	3631	4064	11228	5366,73400310433	-0,082969008407558	0,0868656090817626	-0,955142193609247	0,339505793972627	0,776114902875305	DDX17	NC
DDX18	8886	ENSG00000088205	1017	814	1652	736	935	2503	1160,29420047447	-0,0457101166479271	0,124588137867709	-0,366889797297263	0,713701222154512	0,925351082047734	DDX18	NC
DDX19A	55308	ENSG00000168872	410	420	741	458	427	1243	562,491640094013	0,145035406170431	0,122475153566956	1,18420268884285	0,236332838020935	0,689943607970693	DDX19A	NC
DDX19B	11269	ENSG00000157349	187	136	247	162	130	375	192,828618937524	-0,0557685719625148	0,180246971343164	-0,309400882283562	0,757016599330657	0,942109320417724	DDX19B	NC
DDX20	11218	ENSG00000064703	239	222	406	227	264	691	311,585020634425	0,152498981945259	0,146402053704337	1,04164510050682	0,297576250618527	0,741533361652061	DDX20	NC
DDX21	9188	ENSG00000165732	2972	2708	5724	2583	2738	8545	3770,81442568831	-0,035376055392111	0,114166519830339	-0,309863657442505	0,756664640614062	0,942109320417724	DDX21	NC
DDX23	9416	ENSG00000174243	1708	1423	2437	1704	1643	4844	2086,84266953786	0,239744850700708	0,0917184413186157	2,6139219905392	0,0089509471089759	0,14811656891915	DDX23	NC
DDX24	57062	ENSG00000089737	3383	2632	4721	2848	3258	9351	3944,46983737072	0,191123440916416	0,101669088832752	1,87985791070497	0,0601274454515591	0,41326271886628	DDX24	NC
DDX27	55661	ENSG00000124228	1695	1524	2248	1483	1675	4793	2034,71459904603	0,191067185257133	0,0996576092787256	1,91723629173915	0,0552079194215973	0,397318181944153	DDX27	NC
DDX28	55794	ENSG00000182810	49	56	79	68	57	240	78,5996677494622	0,577676793558217	0,259117256031623	2,22940302164869	0,025787101370939	0,269954498383207	DDX28	NC
DDX31	64794	ENSG00000125485	155	130	180	137	121	426	172,770736351534	0,175000645001621	0,185300673049164	0,944414513568389	0,344957867707879	0,778165149779799	DDX31	NC
DDX39A	10212	ENSG00000123136	265	301	404	281	253	857	355,510866751663	0,155222149313239	0,14321685675887	1,0838259743026	0,278441966305955	0,725715461606027	DDX39A	NC
DDX39B	7919	ENSG00000198563	8	20	17	7	11	35	14,8019516192533	-0,201881915237614	0,576842122156297	-0,349977762516644	0,726355386515644	0,930641412356653	DDX39B	NC
DDX3X	1654	ENSG00000215301	4795	4612	9082	4221	4222	12256	5963,74955170266	-0,124726720792246	0,101265216311032	-1,23168374428937	0,218067244464201	0,674930039699446	DDX3X	NC
DDX41	51428	ENSG00000183258	1052	859	1455	1098	972	2907	1271,4198014929	0,254402182247041	0,103202568130264	2,4650760814976	0,0136984161598668	0,189331680495302	DDX41	NC
DDX42	11325	ENSG00000198231	2830	2321	3556	2172	2278	6495	3021,45190781601	-0,00627820099280992	0,0970862474986977	-0,0646662236368147	0,948439756144468	0,988867694716064	DDX42	NC
DDX46	9879	ENSG00000145833	1741	1396	2392	1326	1496	4115	1907,38844868953	0,00585915571871159	0,101642740009961	0,0576446061778482	0,954031718131211	0,990677134806501	DDX46	NC
DDX47	51202	ENSG00000213782	858	652	1165	642	710	2109	928,119732924966	0,0292560616375526	0,116194977713913	0,251784218329856	0,801207856370309	0,953580421912162	DDX47	NC
DDX49	54555	ENSG00000105671	166	181	257	249	137	452	226,457653758634	0,213092656082754	0,203020296437777	1,04961257481005	0,29389627324645	0,737784806473667	DDX49	NC
DDX5	1655	ENSG00000108654	13438	12157	18737	11176	12529	33646	15629,0245350386	0,0522809602108831	0,0862921992002418	0,605859633842043	0,544607966252163	0,874536443732727	DDX5	NC
DDX50	79009	ENSG00000107625	591	526	950	435	485	1529	678,221701140937	-0,107281399375571	0,120977707685747	-0,886786511563318	0,375193850970896	0,79780230948207	DDX50	NC
DDX51	317781	ENSG00000185163	146	217	251	180	167	464	221,647527468093	0,0878781180420399	0,185506824937942	0,47371905627428	0,635700262387533	0,905621398722316	DDX51	NC
DDX52	11056	ENSG00000278053	481	503	854	383	405	1282	590,081052108953	-0,172356598463098	0,123896048366748	-1,39113878719442	0,164183345033707	0,608421355975981	DDX52	NC
DDX54	79039	ENSG00000123064	798	750	1172	1054	691	2120	1026,36428279169	0,244319377098057	0,140082431939698	1,74411147575757	0,0811396533796633	0,468104635379288	DDX54	NC
DDX55	57696	ENSG00000111364	411	386	793	361	394	1069	519,691716381017	-0,0805256995833551	0,136106447362638	-0,59163765672911	0,554093251941642	0,878657073512746	DDX55	NC
DDX56	54606	ENSG00000136271	538	518	744	532	502	1621	671,702913611893	0,202650877732515	0,114422373233412	1,77107738640523	0,0765478338889088	0,456152193782825	DDX56	NC
DDX58	23586	ENSG00000107201	214	279	473	361	334	1016	398,487464501268	0,525392583992902	0,152942907040117	3,43522033261137	0,00059207222995424	0,0217886212968129	DDX58	NC
DDX59	83479	ENSG00000118197	171	150	258	129	170	397	197,500063263866	-0,0218104604493362	0,17597808101707	-0,123938505996213	0,901363964598969	0,978680663445267	DDX59	NC
DDX6	1656	ENSG00000110367	3178	2659	4839	2425	2828	7323	3575,60475969024	-0,057189207345911	0,0992063404703613	-0,576467260809775	0,564299392796843	0,884323692517761	DDX6	NC
DDX60	55601	ENSG00000137628	247	305	455	247	304	815	360,252280710148	0,118791997781296	0,151252011607683	0,7853911926105	0,432224243040195	0,821026211209282	DDX60	NC
DDX60L	91351	ENSG00000181381	160	184	388	185	228	635	263,696807501085	0,225729346727095	0,183749806205453	1,22846032542044	0,219274214143205	0,675912164467682	DDX60L	NC
DEAF1	10522	ENSG00000177030	165	140	230	157	109	379	181,50497000364	-0,048119801717236	0,183149831073845	-0,262734622440544	0,792755129146271	0,951980752513515	DEAF1	NC
DECR1	1666	ENSG00000104325	917	743	1485	738	717	2318	1040,15048860731	-0,0681513529513467	0,113826641669568	-0,598729365566158	0,549353371460519	0,877443963558836	DECR1	NC
DECR2	26063	ENSG00000242612	102	103	160	91	68	221	115,763770361623	-0,250641073056579	0,211218167067508	-1,18664543176568	0,235367507566703	0,689943607970693	DECR2	NC
DEDD	9191	ENSG00000158796	435	398	689	406	415	1205	538,685589561151	0,0972119372495095	0,117473800844604	0,827520149604272	0,407942306187481	0,811286762921485	DEDD	NC
DEDD2	162989	ENSG00000160570	251	226	327	274	231	723	309,896196787806	0,280857016431124	0,145790449616115	1,9264431735457	0,0540490609917468	0,392282856766798	DEDD2	NC
DEF6	50619	ENSG00000023892	185	212	349	213	159	518	250,891467452259	-0,0402428676138219	0,167105212190826	-0,240823533187381	0,809691889471558	0,955888101822779	DEF6	NC
DEF8	54849	ENSG00000140995	564	553	834	657	463	1645	716,915600598155	0,171971803231567	0,129932637872792	1,3235458468867	0,185653920315971	0,635098398069776	DEF8	NC
DEFB1	1672	ENSG00000164825	198	161	265	222	163	433	228,036592153596	0,145778177213708	0,180782197767522	0,806374626561249	0,420026872656083	0,815685214075353	DEFB1	NC
DEGS1	8560	ENSG00000143753	367	399	700	375	385	1098	504,858050956125	0,042676679078369	0,129673560862909	0,329108561486074	0,742073633260417	0,936993952404751	DEGS1	NC
DEK	7913	ENSG00000124795	1203	1116	1715	743	783	2253	1216,47422474409	-0,426073708680648	0,097534081552745	-4,36845974143134	1,25125876479047e-05	0,000806513214257046	DEK	NC
DENND1A	57706	ENSG00000119522	175	144	284	182	137	446	208,558742721413	0,0515894723382426	0,174215501855158	0,296124465325329	0,767135030795411	0,944588252134702	DENND1A	NC
DENND1B	163486	ENSG00000213047	51	74	163	87	70	215	99,0722423614111	0,127487798470857	0,265717218470623	0,479787494407149	0,631378506039639	0,903305419692297	DENND1B	NC
DENND1C	79958	ENSG00000205744	10	16	9	15	9	30	14,2493710283237	0,266009483182808	0,588598812144313	0,451936833194946	0,651314488698374	0,910018769807533	DENND1C	NC
DENND2C	163259	ENSG00000175984	191	175	306	181	168	489	231,300330730537	0,0174838051940938	0,15610038074682	0,112003603773721	0,910820549154675	0,980768292492936	DENND2C	NC
DENND2D	79961	ENSG00000162777	298	254	394	242	253	727	332,040080088897	0,0369620642483675	0,138942192207287	0,26602476656784	0,790220135101312	0,951706249100852	DENND2D	NC
DENND3	22898	ENSG00000105339	219	248	355	279	234	703	312,129294414528	0,257915738402912	0,148027059589462	1,74235534447699	0,0814462846895341	0,468794560555956	DENND3	NC
DENND4A	10260	ENSG00000174485	307	296	719	282	278	835	408,296393811165	-0,192690552100602	0,167064581850722	-1,15338960518142	0,248750506123089	0,69604441276431	DENND4A	NC
DENND4B	9909	ENSG00000198837	274	294	375	299	259	686	344,147448838632	0,111086477758589	0,151300456095258	0,734211122857751	0,462820075494668	0,835708306373334	DENND4B	NC
DENND4C	55667	ENSG00000137145	647	686	1394	498	544	1457	803,152797838712	-0,392110517410918	0,135825503819023	-2,88686959654776	0,00389095457875478	0,0867653942031991	DENND4C	NC
DENND5A	23258	ENSG00000184014	504	374	732	412	408	1186	551,181484729256	0,0102751056658116	0,127221067174332	0,0807657559713094	0,935628241845799	0,986963159889568	DENND5A	NC
DENND5B	160518	ENSG00000170456	113	84	131	83	80	217	110,767750777766	-0,0974994495606286	0,217665863441963	-0,447931742804609	0,654202458695513	0,910826408282088	DENND5B	NC
DENND6A	201627	ENSG00000174839	147	184	374	179	184	444	233,133096926264	-0,0233807796947111	0,192854754874923	-0,121235173640779	0,903504765043296	0,979676318884301	DENND6A	NC
DENND6B	414918	ENSG00000205593	20	31	19	30	17	38	26,4870718320059	0,0472809126802474	0,476409537096446	0,0992442614990634	0,920944332707319	0,98238323682107	DENND6B	NC
DENR	8562	ENSG00000139726	1018	978	1912	950	886	2686	1279,95242196153	-0,0832208414474885	0,111527504240098	-0,746191193056107	0,455551927455731	0,830207576133436	DENR	NC
DEPDC1	55635	ENSG00000024526	63	66	150	55	52	125	79,8337906417406	-0,475887352517936	0,267448942365625	-1,77935776566788	0,0751811260037651	0,453022023757287	DEPDC1	NC
DEPDC1B	55789	ENSG00000035499	118	83	156	56	54	216	102,796830458964	-0,534500823303889	0,235360440298718	-2,27098837266579	0,0231476818335153	0,254539632407592	DEPDC1B	NC
DEPDC4	120863	ENSG00000166153	11	8	18	8	7	24	11,4596769665643	-0,24691366609073	0,609952255524589	-0,404808185975756	0,685618511138845	NA	DEPDC4	NC
DEPDC5	9681	ENSG00000100150	125	119	178	105	114	356	150,099879227883	0,0859769891869579	0,187143594709945	0,459417215535557	0,645934587924765	0,908113682888459	DEPDC5	NC
DEPDC7	91614	ENSG00000121690	61	55	121	57	42	133	72,107422166408	-0,294902529975952	0,26810205147598	-1,0999637203536	0,271347929408079	0,718940174273129	DEPDC7	NC
DEPTOR	64798	ENSG00000155792	19	24	30	16	16	45	23,4466550566225	-0,24891445558732	0,432970986366487	-0,574898696275752	0,565359811702962	0,884535949530573	DEPTOR	NC
DERA	51071	ENSG00000023697	426	375	636	302	376	1028	479,287440186057	-0,082237874801692	0,131103215481434	-0,627275803264626	0,530478461548366	0,869612253567368	DERA	NC
DERL1	79139	ENSG00000136986	574	659	1115	609	586	1706	800,088857281814	0,00870507039296197	0,120575160838055	0,0721962163057262	0,94244575626862	0,98850513533438	DERL1	NC
DERL2	51009	ENSG00000072849	252	251	418	214	223	682	308,896824656396	-0,0537366442701192	0,141980885760046	-0,378478018237866	0,705075520354502	0,923045724322672	DERL2	NC
DESI1	27351	ENSG00000100418	1163	958	1632	1148	1035	3149	1381,68115405946	0,188889270700419	0,0998231015410643	1,89224005049287	0,0584590043822424	0,407182728329479	DESI1	NC
DESI2	51029	ENSG00000121644	271	235	570	196	200	614	314,698515408161	-0,381853321187412	0,169622522943885	-2,25119467957529	0,024373209735881	0,261905980924963	DESI2	NC
DET1	55070	ENSG00000140543	25	23	43	16	18	81	29,3720282103947	-0,10452160389023	0,404246249755643	-0,258559241930905	0,795975334245212	0,952500485459784	DET1	NC
DEXI	28955	ENSG00000182108	172	165	285	188	179	473	225,514159284791	0,158893280710729	0,160627794184553	0,989201660381195	0,322564486223622	0,763367235235695	DEXI	NC
DFFA	1676	ENSG00000160049	939	711	1277	840	745	2146	1026,30088416812	0,055934745786746	0,114030050614179	0,490526361125644	0,623761480725311	0,902205902704103	DFFA	NC
DFFB	1677	ENSG00000169598	80	58	116	86	83	223	98,6236503198463	0,344917852996387	0,227044496648402	1,51916412019677	0,128721190191583	0,553020587474529	DFFB	NC
DGAT1	8694	ENSG00000185000	307	332	417	409	257	763	394,258399277603	0,170108667429272	0,17547087814247	0,969441021952124	0,332325193236127	0,771130812774618	DGAT1	NC
DGAT2	84649	ENSG00000062282	30	17	28	25	20	57	27,73468511965	0,139607068260112	0,413060413566386	0,337982202299991	0,735376599898846	0,933785405602612	DGAT2	NC
DGCR11	25786	ENSG00000273311	35	43	82	41	49	133	57,3472322181205	0,185264767297196	0,2950766291885	0,627853069240687	0,53010019723154	0,869612253567368	DGCR11	NC
DGCR2	9993	ENSG00000070413	1066	1086	1604	1204	941	2736	1344,89424018688	0,0954783785833107	0,115023658768008	0,830076000067789	0,406495815411812	0,811286762921485	DGCR2	NC
DGCR5	26220	ENSG00000273032	25	23	38	21	16	67	28,2926254529539	-0,105111386685135	0,396838560263738	-0,26487190815146	0,791108139683278	0,951706249100852	DGCR5	NC
DGCR6	8214	ENSG00000183628	13	11	15	14	11	33	15,0411357648623	0,258087062661483	0,536753810132962	0,480829493501967	0,630637686661426	0,903305419692297	DGCR6	NC
DGCR6L	85359	ENSG00000128185	76	77	96	74	38	166	81,8660972679807	-0,194673750947713	0,269395578312672	-0,722631574605007	0,469906264325973	0,83970750606879	DGCR6L	NC
DGCR8	54487	ENSG00000128191	367	389	600	353	377	1027	477,395760597133	0,0651913987180835	0,124630798334482	0,523076154443976	0,60092125877207	0,8958385956029	DGCR8	NC
DGKA	1606	ENSG00000065357	2750	2562	3836	2369	2513	7366	3258,12036543569	0,0773213262270509	0,0881372892504106	0,877282781041405	0,380333062461644	0,800501008833745	DGKA	NC
DGKD	8527	ENSG00000077044	96	106	141	126	87	308	131,601884051581	0,269471738236423	0,209159796855037	1,28835341345826	0,197622967693385	0,647796762465659	DGKD	NC
DGKE	8526	ENSG00000153933	44	68	107	61	48	144	72,7606588349469	-0,0654214919600467	0,275679990953984	-0,237309540433664	0,812416661282182	0,95595850861964	DGKE	NC
DGKH	160851	ENSG00000102780	132	159	200	135	123	390	174,175290277242	0,0510506487991738	0,182644352884193	0,279508498308419	0,779854617104797	0,948376299647014	DGKH	NC
DGKQ	1609	ENSG00000145214	114	144	175	191	86	309	161,987493877606	0,179721845121152	0,249225497658871	0,721121421401061	0,470834812392042	0,840441190933987	DGKQ	NC
DGKZ	8525	ENSG00000149091	592	533	722	727	472	1469	707,589654092437	0,24303718634322	0,153083739459608	1,58760941691882	0,112374687467898	0,527655235049854	DGKZ	NC
DGUOK	1716	ENSG00000114956	591	515	769	491	472	1448	655,429898579166	0,0181317115062749	0,115116801110525	0,157507082644404	0,87484522642316	0,971272342742195	DGUOK	NC
